UniprotID,ProteinName,quant
O75380,NDUS6_HUMAN,4590532.767793584
O75381,PEX14_HUMAN,5729450.521414903
O75390,CISY_HUMAN,40697079.96421784
O75391,SPAG7_HUMAN,4569269.266708759
O75394,RM33_HUMAN,1245241.5353645117
O75396,SC22B_HUMAN,18491803.80693782
O75400,PR40A_HUMAN,9866872.743212037
O75410,TACC1_HUMAN,2480515.6634208625
O75414,NDK6_HUMAN,1199961.6540772982
O75420,PERQ1_HUMAN,451615.757526392
O75431,MTX2_HUMAN,5507863.013579953
O75436,VP26A_HUMAN,9018330.850450136
O75438,NDUB1_HUMAN,5046881.543875391
O75439,MPPB_HUMAN,11076931.453528943
O75446,SAP30_HUMAN,6056793.364713032
O75448,MED24_HUMAN,2177751.7709251274
O75449,KTNA1_HUMAN,1670628.4221704903
O75475,PSIP1_HUMAN,9802849.613397103
O75477,ERLN1_HUMAN,6131785.995533743
O75486,SUPT3_HUMAN,624658.0107898182
O75489,NDUS3_HUMAN,58662474.34822585
O75494,SRS10_HUMAN,29836683.380433444
O75496,GEMI_HUMAN,4862321.602615261
O75506,HSBP1_HUMAN,611444.1082881526
O75521,ECI2_HUMAN,5222425.596045661
O75528,TADA3_HUMAN,13362736.690661903
O75530,EED_HUMAN,5976932.897460648
O75531,BAF_HUMAN,82103221.67794867
O75533,SF3B1_HUMAN,13083120.845216751
O75534,CSDE1_HUMAN,23259557.414575346
O75554,WBP4_HUMAN,5354319.361088601
O75564,JERKY_HUMAN,68754.32722562613
O75569,PRKRA_HUMAN,4630819.820961039
O75570,RF1M_HUMAN,445920.9802433459
O75575,RPC9_HUMAN,359064.9129238285
O75581,LRP6_HUMAN,1427680.2581143982
O75582,KS6A5_HUMAN,4785582.868706167
O75586,MED6_HUMAN,3017372.1070182337
O75592,MYCB2_HUMAN,3523230.3594103684
O75600,KBL_HUMAN,1764105.6707788943
O75607,NPM3_HUMAN,8594835.004764244
O75608,LYPA1_HUMAN,31967585.453423124
O75616,ERAL1_HUMAN,6391863.376767147
O75629,CREG1_HUMAN,4166069.7665201207
O75643,U520_HUMAN,11461672.780988576
O75648,MTU1_HUMAN,1772717.304843724
O75663,TIPRL_HUMAN,11720506.544868572
O75676,KS6A4_HUMAN,1418167.6672083142
O75683,SURF6_HUMAN,9406747.0780389
O75688,PPM1B_HUMAN,7338555.426169284
O75691,UTP20_HUMAN,10109905.355593767
O75694,NU155_HUMAN,8230735.589692505
O75695,XRP2_HUMAN,8550487.822968371
O75717,WDHD1_HUMAN,3694538.941048358
O75718,CRTAP_HUMAN,8687869.395321418
O75746,CMC1_HUMAN,5912230.762031443
O75787,RENR_HUMAN,6874530.077234446
O75792,RNH2A_HUMAN,14787615.00440805
O75794,CD123_HUMAN,4350257.874137664
O75808,CAN15_HUMAN,646142.1286250822
O75815,BCAR3_HUMAN,1546300.2585352669
O75817,POP7_HUMAN,7293817.897198815
O75818,RPP40_HUMAN,4642805.8101297235
O75821,EIF3G_HUMAN,27380622.27485483
O75822,EIF3J_HUMAN,28860617.038200922
O75828,CBR3_HUMAN,42989169.27341838
O75832,PSD10_HUMAN,28302969.02765276
O75844,FACE1_HUMAN,11458236.063361205
O75874,IDHC_HUMAN,17926130.4145343
O75880,SCO1_HUMAN,9234506.743053652
O75884,RBBP9_HUMAN,2204485.398967028
O75886,STAM2_HUMAN,9604369.313069671
O75909,CCNK_HUMAN,8900790.16491824
O75911,DHRS3_HUMAN,194858.67940674676
O75915,PRAF3_HUMAN,4015179.109410477
O75928,PIAS2_HUMAN,251016.16949128447
O75934,SPF27_HUMAN,10953802.407685922
O75935,DCTN3_HUMAN,4301368.022635444
O75937,DNJC8_HUMAN,10959600.526618965
O75940,SPF30_HUMAN,14365524.109724382
O75943,RAD17_HUMAN,16436099.836961094
O75947,ATP5H_HUMAN,15794096.057265006
O75955,FLOT1_HUMAN,10642859.30213556
O75962,TRIO_HUMAN,582738.3435372243
O75964,ATP5L_HUMAN,39367213.82335408
O75970,MPDZ_HUMAN,22054973.153882608
O75976,CBPD_HUMAN,3223499.1953725824
O76003,GLRX3_HUMAN,24499831.512838222
O76021,RL1D1_HUMAN,14110671.971755702
O76031,CLPX_HUMAN,5318449.177638648
O76070,SYUG_HUMAN,325969.68344759167
O76071,CIAO1_HUMAN,10456960.170892723
O76075,DFFB_HUMAN,1126338.0073897636
O76094,SRP72_HUMAN,16329421.256004674
O76095,JTB_HUMAN,4480251.763693479
O76360,EGL4_CAEEL,34457740.33563097
O76371,O76371_CAEEL,22972904.635750845
O76387,PTH2_CAEEL,2781186.0995257474
O76388,O76388_CAEEL,618700.4207164655
O76407,O76407_CAEEL,3483539.819247936
O76447,O76447_CAEEL,1095789.5302215004
O76449,O76449_CAEEL,6831387.977507662
O76463,NFT1_CAEEL,19524702.69926866
O76512,RENT1_CAEEL,1063256.51178889
O76561,O76561_CAEEL,4530818.030487476
O76577,PSDE_CAEEL,21493172.13291212
O76606,O76606_CAEEL,22813026.25572368
O76616,O76616_CAEEL,4578602.722610829
O76630,O76630_CAEEL,8749607.17509616
O76672,O76672_CAEEL,2964964.161340499
O76687,O76687_CAEEL,2138152.0264184773
O76743,GLH4_CAEEL,1784028.526771896
O76836,O76836_CAEEL,8233345.115050793
O76840,PPN1_CAEEL,26766366.243380018
O77081,TPSTA_CAEEL,547427.3444374
O94742,SEM1_YEAST,4962594.485260408
O94760,DDAH1_HUMAN,1538510.6216998184
O94762,RECQ5_HUMAN,431325.2579779618
O94763,RMP_HUMAN,3933217.522110386
O94766,B3GA3_HUMAN,3335346.077061577
O94776,MTA2_HUMAN,19882742.731012654
O94788,AL1A2_HUMAN,14717269.053991051
O94804,STK10_HUMAN,1852739.32029131
O94806,KPCD3_HUMAN,1294666.2203191293
O94813,SLIT2_HUMAN,455738.0983078611
O94822,LTN1_HUMAN,863695.075695658
O94826,TOM70_HUMAN,17848776.51925914
O94832,MYO1D_HUMAN,2032845.226155908
O94842,TOX4_HUMAN,9874365.606567238
O94855,SC24D_HUMAN,464398.6895466688
O94874,UFL1_HUMAN,2879082.9590826374
O94880,PHF14_HUMAN,5528021.45579029
O94886,CSCL1_HUMAN,114185104.70301941
O94888,UBXN7_HUMAN,8497496.452129994
O94901,SUN1_HUMAN,5558559.577759257
O94903,PROSC_HUMAN,18061676.736294385
O94905,ERLN2_HUMAN,21395438.084804695
O94906,PRP6_HUMAN,28682085.954569098
O94913,PCF11_HUMAN,3368026.778805198
O94915,FRYL_HUMAN,1408110.3025359965
O94916,NFAT5_HUMAN,355791.32419288345
O94925,GLSK_HUMAN,9734700.585525097
O94927,HAUS5_HUMAN,1615201.8822774088
O94953,KDM4B_HUMAN,5321900.507892482
O94966,UBP19_HUMAN,7864770.493465634
O94967,WDR47_HUMAN,296327.0884740238
O94973,AP2A2_HUMAN,4958313.329414634
O94979,SC31A_HUMAN,12309451.126035564
O94986,CE152_HUMAN,5567600.898327619
O94992,HEXI1_HUMAN,8124532.235224716
O95059,RPP14_HUMAN,4527946.528442099
O95067,CCNB2_HUMAN,7055047.1916142125
O95070,YIF1A_HUMAN,839571.6875937601
O95071,UBR5_HUMAN,2968089.762017632
O95081,AGFG2_HUMAN,2109953.5478278385
O95084,PRS23_HUMAN,511154.51382253104
O95104,SFR15_HUMAN,6653360.856557637
O95139,NDUB6_HUMAN,7937521.630846002
O95140,MFN2_HUMAN,1304131.555460089
O95149,SPN1_HUMAN,10759992.00470165
O95155,UBE4B_HUMAN,3840852.8450333867
O95159,ZFPL1_HUMAN,4607737.496095473
O95163,ELP1_HUMAN,5577970.434946163
O95164,UBL3_HUMAN,411163.0825751769
O95166,GBRAP_HUMAN,19475816.100729927
O95167,NDUA3_HUMAN,4372268.448518444
O95168,NDUB4_HUMAN,7832480.57660747
O95169,NDUB8_HUMAN,3045757.915441813
O95182,NDUA7_HUMAN,13679211.20033583
O95197,RTN3_HUMAN,42773709.2698514
O95202,LETM1_HUMAN,11789675.709596397
O95210,STBD1_HUMAN,5555413.055164573
O95218,ZRAB2_HUMAN,25575569.307771303
O95219,SNX4_HUMAN,5972262.065415519
O95229,ZWINT_HUMAN,1236807.5564088258
O95232,LC7L3_HUMAN,9560223.025970504
O95235,KI20A_HUMAN,3661801.260808627
O95239,KIF4A_HUMAN,5318815.727802854
O95248,MTMR5_HUMAN,109267.67404976512
O95249,GOSR1_HUMAN,3122714.1507691145
O95251,KAT7_HUMAN,2951034.6919819145
O95260,ATE1_HUMAN,5059085.500300697
O95263,PDE8B_HUMAN,261454.6952971331
O95292,VAPB_HUMAN,17683322.84484619
O95295,SNAPN_HUMAN,4823370.040751968
O95297,MPZL1_HUMAN,17017760.681389138
O95298,NDUC2_HUMAN,8966809.626819314
O95299,NDUAA_HUMAN,5062310.472096998
O95302,FKBP9_HUMAN,14883762.927130237
O95336,6PGL_HUMAN,40689553.3184444
O95340,PAPS2_HUMAN,12037486.096201584
O95342,ABCBB_HUMAN,364350.50162650616
O95347,SMC2_HUMAN,8496228.087802023
O95352,ATG7_HUMAN,2715858.8625027174
O95363,SYFM_HUMAN,4197751.438725321
O95365,ZBT7A_HUMAN,297457.7216337679
O95372,LYPA2_HUMAN,9855298.605281522
O95373,IPO7_HUMAN,15743064.274554748
O95376,ARI2_HUMAN,4405460.3379158955
O95379,TFIP8_HUMAN,2321702.4419483193
O95382,M3K6_HUMAN,4000269.488285685
O95391,SLU7_HUMAN,2893006.998289317
O95394,AGM1_HUMAN,8010685.433187588
O95396,MOCS3_HUMAN,2490915.445919355
O95399,UTS2_HUMAN,271045640.7555292
O95400,CD2B2_HUMAN,9726314.864723826
O95409,ZIC2_HUMAN,522292.5936228132
O95425,SVIL_HUMAN,4103105.75814949
O95427,PIGN_HUMAN,1225307.2774799927
O95429,BAG4_HUMAN,322127.071201785
O95433,AHSA1_HUMAN,26561056.45197788
O95447,LCA5L_HUMAN,1066318.4070752328
O95453,PARN_HUMAN,4937192.82248735
O95456,PSMG1_HUMAN,11691131.29784515
O95466,FMNL_HUMAN,319588.5514927467
O95470,SGPL1_HUMAN,11237642.568619994
O95478,NSA2_HUMAN,17493824.65981915
O95479,G6PE_HUMAN,626236.6656404197
O95486,SC24A_HUMAN,5625103.587353543
O95487,SC24B_HUMAN,7200480.3006590335
O95490,LPHN2_HUMAN,1580240.3486003196
O95551,TYDP2_HUMAN,5794937.065933719
O95562,SFT2B_HUMAN,4139492.815101642
O95563,MPC2_HUMAN,3790166.9418697436
O95571,ETHE1_HUMAN,7708852.494803648
O95573,ACSL3_HUMAN,6831166.924212565
O95602,RPA1_HUMAN,4898941.78347556
O95613,PCNT_HUMAN,4786934.296102489
O95619,YETS4_HUMAN,5553458.103152782
O95625,ZBT11_HUMAN,5233955.818744281
O95628,CNOT4_HUMAN,758171.0665050272
O95630,STABP_HUMAN,6208052.866773328
O95639,CPSF4_HUMAN,9861094.486116821
O95671,ASML_HUMAN,1267631.8228092298
O95674,CDS2_HUMAN,3245001.9961425797
O95677,EYA4_HUMAN,2288806.6907667588
O95684,FR1OP_HUMAN,632808.3386235429
O95696,BRD1_HUMAN,1084071.0289123787
O95707,RPP29_HUMAN,3647240.191883805
O95714,HERC2_HUMAN,1185908.890355552
O95716,RAB3D_HUMAN,3065757.8408988654
O95721,SNP29_HUMAN,7508412.111687292
O95747,OXSR1_HUMAN,6867836.004001117
O95749,GGPPS_HUMAN,3946538.381561947
O95757,HS74L_HUMAN,9436905.656728104
O95758,PTBP3_HUMAN,56848738.25831179
O95777,LSM8_HUMAN,30996072.275011927
O95782,AP2A1_HUMAN,11182248.615534846
O95785,WIZ_HUMAN,5657941.71017744
O95793,STAU1_HUMAN,1109210.3249946192
O95801,TTC4_HUMAN,2419878.0232334738
O95816,BAG2_HUMAN,21424501.75340129
O95817,BAG3_HUMAN,4343173.3362087235
O95819,M4K4_HUMAN,1612767.4967873609
O95825,QORL1_HUMAN,1624311.997442962
O95831,AIFM1_HUMAN,37947701.62237539
O95834,EMAL2_HUMAN,10731665.130633794
O95861,BPNT1_HUMAN,13782297.813642532
O95865,DDAH2_HUMAN,2306023.791183575
O95870,ABHGA_HUMAN,1923537.4953009305
O95881,TXD12_HUMAN,11097692.716806613
O95900,TRUB2_HUMAN,3969000.8522150065
O95905,SGT1_HUMAN,4307977.8609188115
O95926,SYF2_HUMAN,7140986.219865384
O95983,MBD3_HUMAN,8693791.576146957
O95985,TOP3B_HUMAN,4557908.052709401
O95989,NUDT3_HUMAN,5546430.713356517
O95994,AGR2_HUMAN,5415001.005291952
O95997,PTTG1_HUMAN,2405762.1794868317
O95999,BCL10_HUMAN,3207397.713638572
O96000,NDUBA_HUMAN,17568781.049831897
O96005,CLPT1_HUMAN,1157940.8949796583
O96006,ZBED1_HUMAN,1241617.3267034795
O96007,MOC2B_HUMAN,457449.4651983545
O96008,TOM40_HUMAN,9237910.448279332
O96011,PX11B_HUMAN,5737804.462419484
O96013,PAK4_HUMAN,2420195.3147444976
O96017,CHK2_HUMAN,2975799.7215701835
O96019,ACL6A_HUMAN,14881689.393264694
O96028,NSD2_HUMAN,10647459.511111025
O96033,MOC2A_HUMAN,7074175.007117378
P00044,CYC1_YEAST,14468149.180010024
P00127,QCR6_YEAST,3346778.305597449
P00128,QCR7_YEAST,30034627.07888534
P00156,CYB_HUMAN,1857344.4705785236
P00175,CYB2_YEAST,28469105.348964058
P00330,ADH1_YEAST,229289307.41444796
P00338,LDHA_HUMAN,2982921864.784155
P00350,6PGD_ECOLI,951939.7685800248
P00358,G3P2_YEAST,53572926.64164268
P00359,G3P3_YEAST,81820941.89502859
P00360,G3P1_YEAST,58297273.62460375
P00363,FRDA_ECOLI,36783188.097931184
P00367,DHE3_HUMAN,40164125.668220416
P00374,DYR_HUMAN,4604826.3345776815
P00387,NB5R3_HUMAN,3601604.808086114
P00390,GSHR_HUMAN,12011936.27864046
P00401,COX1_YEAST,3214511.663122467
P00403,COX2_HUMAN,74054781.16493264
P00410,COX2_YEAST,17467848.440299325
P00414,COX3_HUMAN,5976041.439385615
P00424,COX5A_YEAST,17299178.874095835
P00427,COX6_YEAST,15039956.032354286
P00431,CCPR_YEAST,4868164.719833158
P00441,SODC_HUMAN,121549776.69849211
P00445,SODC_YEAST,156601055.32551676
P00447,SODM_YEAST,35063943.21666707
P00450,CERU_HUMAN,3680819.9199677836
P00491,PNPH_HUMAN,27638868.07374555
P00492,HPRT_HUMAN,59117831.895570256
P00498,HIS1_YEAST,64185854.919681504
P00505,AATM_HUMAN,75325495.81436765
P00533,EGFR_HUMAN,10126739.178495124
P00546,CDK1_YEAST,13973015.839185052
P00549,KPYK1_YEAST,266843632.72554767
P00558,PGK1_HUMAN,1264645774.616353
P00560,PGK_YEAST,67860479.92759651
P00568,KAD1_HUMAN,22133610.33849755
P00579,RPOD_ECOLI,2034121.4968710763
P00729,CBPY_YEAST,24441202.46627566
P00734,THRB_HUMAN,9057835.13067952
P00747,PLMN_HUMAN,10966519.735532168
P00751,CFAB_HUMAN,3376618.221742896
P00812,ARGI_YEAST,2666310.333090185
P00813,ADA_HUMAN,4503756.451427792
P00815,HIS2_YEAST,7324423.401290923
P00817,IPYR_YEAST,9960846.165417476
P00830,ATPB_YEAST,83665029.83425489
P00846,ATP6_HUMAN,17159419.776676007
P00854,ATP6_YEAST,621458.2548956715
P00888,AROF_ECOLI,1431149.2420047503
P00890,CISY1_YEAST,66381270.33041397
P00899,TRPE_YEAST,14498419.012943722
P00924,ENO1_YEAST,73326726.89001371
P00925,ENO2_YEAST,37644050.518367395
P00927,THDH_YEAST,9399729.962773278
P00931,TRP_YEAST,13057314.040380638
P00937,TRPG_YEAST,5970168.994958704
P00942,TPIS_YEAST,292523133.205961
P00950,PMG1_YEAST,189967680.5549637
P00958,SYMC_YEAST,4265405.350955719
P00966,ASSY_HUMAN,178542194.01867938
P01008,ANT3_HUMAN,913290.350725944
P01023,A2MG_HUMAN,10383633.506106904
P01024,CO3_HUMAN,4180709.274705778
P01033,TIMP1_HUMAN,7866590.420772033
P01034,CYTC_HUMAN,7726895.010520077
P01094,IPA3_YEAST,31176261.830358017
P01097,ATIF_YEAST,28022839.807253152
P01098,STF1_YEAST,18081396.94072936
P01111,RASN_HUMAN,13912326.526315527
P01116,RASK_HUMAN,7309820.783506267
P01120,RAS2_YEAST,6034845.361078245
P01123,YPT1_YEAST,25300188.552261025
P01130,LDLR_HUMAN,3358487.7457144638
P01215,GLHA_HUMAN,606627.7730362022
P01591,IGJ_HUMAN,682433.0946638411
P01861,IGHG4_HUMAN,1949686.629039393
P01889,1B07_HUMAN,12628021.138546294
P01891,1A68_HUMAN,43726823.188893154
P02100,HBE_HUMAN,7001069.492714497
P02144,MYG_HUMAN,367670.7602970157
P02293,H2B1_YEAST,36318304.98706073
P02309,H4_YEAST,63833237.96491215
P02400,RLA4_YEAST,29029599.906637453
P02406,RL28_YEAST,36084315.57483962
P02407,RS17A_YEAST,23671464.635660026
P02413,RL15_ECOLI,1910490.060770342
P02462,CO4A1_HUMAN,4983218.774929487
P02533,K1C14_HUMAN,4696760.961505147
P02545,LMNA_HUMAN,86844480.84550752
P02549,SPTA1_HUMAN,5413242.981033615
P02557,TBB_YEAST,5787676.877512846
P02566,MYO4_CAEEL,122623495.48565859
P02567,MYO1_CAEEL,11618449.712856159
P02647,APOA1_HUMAN,6830675.349585815
P02649,APOE_HUMAN,8614097.24238617
P02656,APOC3_HUMAN,5794744.098356774
P02748,CO9_HUMAN,5810044.245488109
P02749,APOH_HUMAN,2505485.7997736703
P02751,FINC_HUMAN,7454227.332891345
P02768,ALBU_HUMAN,74738853.56860627
P02786,TFR1_HUMAN,34936453.07925798
P02787,TRFE_HUMAN,9522697.99887091
P02788,TRFL_HUMAN,26012864.742260307
P02794,FRIH_HUMAN,3604053.021741071
P02795,MT2_HUMAN,61903147.565739214
P02829,HSP82_YEAST,25287091.872861195
P02925,RBSB_ECOLI,3087392.021624701
P02992,EFTU_YEAST,62088818.79947135
P02994,EF1A_YEAST,267905762.1355368
P03886,NU1M_HUMAN,1221817.423245499
P03891,NU2M_HUMAN,4178258.2541336105
P03905,NU4M_HUMAN,23384462.710185446
P03915,NU5M_HUMAN,1693709.9566807763
P03928,ATP8_HUMAN,26649410.378399685
P03965,CARB_YEAST,5989879.531074097
P03973,SLPI_HUMAN,1622505.776663552
P04003,C4BPA_HUMAN,242348.48513252815
P04004,VTNC_HUMAN,23325235.02292197
P04037,COX4_YEAST,27343848.87564794
P04040,CATA_HUMAN,22653121.78961043
P04046,PUR1_YEAST,16638950.465790313
P04050,RPB1_YEAST,934118.0865883031
P04062,GLCM_HUMAN,6124867.020401426
P04066,FUCO_HUMAN,1673406.1442318591
P04075,ALDOA_HUMAN,20724364.52702694
P04076,ARLY_YEAST,17179354.84852521
P04080,CYTB_HUMAN,45793604.41412022
P04083,ANXA1_HUMAN,66019336.67714092
P04114,APOB_HUMAN,2945925.024364297
P04147,PABP_YEAST,20585830.751107857
P04150,GCR_HUMAN,3686048.693947996
P04179,SODM_HUMAN,54618667.28562324
P04181,OAT_HUMAN,5315744.815136134
P04183,KITH_HUMAN,8902258.565836878
P04255,H2B1_CAEEL,117621470.62673482
P04259,K2C6B_HUMAN,1044764.1108520784
P04264,K2C1_HUMAN,8250180.684888997
P04350,TBB4A_HUMAN,9833329.32770492
P04406,G3P_HUMAN,22532005.86445627
P04424,ARLY_HUMAN,11202189.312732082
P04439,1A03_HUMAN,2371292.7304639453
P04449,RL24A_YEAST,25805556.653459802
P04456,RL25_YEAST,53965722.063984215
P04632,CPNS1_HUMAN,2312833.0519571714
P04637,P53_HUMAN,1545431.108676383
P04650,RL39_YEAST,3866156.182568308
P04710,ADT1_YEAST,3646525.3646448217
P04792,HSPB1_HUMAN,85072412.14060932
P04801,SYTC_YEAST,15095730.077375716
P04802,SYDC_YEAST,17786414.046535775
P04806,HXKA_YEAST,31331365.00515165
P04807,HXKB_YEAST,8916037.48664611
P04818,TYSY_HUMAN,10635865.346733179
P04840,VDAC1_YEAST,37706194.30585729
P04843,RPN1_HUMAN,29500347.27082561
P04844,RPN2_HUMAN,27785852.754866287
P04899,GNAI2_HUMAN,10165584.407529693
P04911,H2A1_YEAST,77095984.64249358
P04920,B3A2_HUMAN,1824402.1856446404
P04970,G3P1_CAEEL,41260056.73931337
P05023,AT1A1_HUMAN,51128798.56719821
P05026,AT1B1_HUMAN,18406267.997772172
P05030,PMA1_YEAST,85549978.8574062
P05055,PNP_ECOLI,374832.5909309794
P05067,A4_HUMAN,9091601.248712985
P05114,HMGN1_HUMAN,66159397.668962546
P05141,ADT2_HUMAN,22167007.71729926
P05161,ISG15_HUMAN,2683662.871050287
P05165,PCCA_HUMAN,7202990.453427715
P05166,PCCB_HUMAN,583064.961131321
P05198,IF2A_HUMAN,164935918.57571954
P05204,HMGN2_HUMAN,81149779.48556235
P05317,RLA0_YEAST,32417794.13365072
P05318,RLA1_YEAST,13095256.63472094
P05319,RLA2_YEAST,57850186.6506429
P05362,ICAM1_HUMAN,4988295.216221462
P05373,HEM2_YEAST,6601569.735197489
P05375,PEM2_YEAST,6075398.549519503
P05386,RLA1_HUMAN,21027454.932261504
P05387,RLA2_HUMAN,46522089.72661785
P05388,RLA0_HUMAN,89268477.2473552
P05412,JUN_HUMAN,517844.4984220407
P05423,RPC4_HUMAN,4394424.474522996
P05453,ERF3_YEAST,9811353.198052708
P05455,LA_HUMAN,6328768.886577514
P05549,AP2A_HUMAN,6876038.038244337
P05556,ITB1_HUMAN,38168780.126876034
P05626,ATPF_YEAST,42206123.39578071
P05694,METE_YEAST,38042768.52095178
P05737,RL7A_YEAST,60744008.89663535
P05738,RL9A_YEAST,31317472.464453354
P05739,RL6B_YEAST,93664137.94364703
P05740,RL17A_YEAST,70653960.12474537
P05743,RL26A_YEAST,58494055.47779119
P05744,RL33A_YEAST,125574926.91971931
P05745,RL36A_YEAST,38158287.54872969
P05747,RL29_YEAST,6517611.768815268
P05748,RL15A_YEAST,30216188.611853406
P05749,RL22A_YEAST,6173389.053391198
P05750,RS3_YEAST,28211202.52696104
P05755,RS9B_YEAST,14132609.995498488
P05756,RS13_YEAST,29640960.037917063
P05759,RS27A_YEAST,39781968.90128611
P05771,KPCB_HUMAN,11776740.958706155
P05783,K1C18_HUMAN,7381945.5243072575
P05787,K2C8_HUMAN,319974182.00373274
P05791,ILVD_ECOLI,989694.008599795
P05976,MYL1_HUMAN,14558937.091670342
P06101,CDC37_YEAST,7277900.571160765
P06103,EIF3B_YEAST,6590757.705294419
P06105,SC160_YEAST,8870531.547289805
P06115,CATT_YEAST,17938082.24068564
P06125,VIT5_CAEEL,44457849.93196631
P06132,DCUP_HUMAN,5942161.548105202
P06168,ILV5_YEAST,21067978.414306235
P06169,PDC1_YEAST,177185389.40008876
P06197,PIS_YEAST,1726273.0076480838
P06208,LEU1_YEAST,12659495.475442927
P06213,INSR_HUMAN,870666.528849879
P06244,KAPA_YEAST,40290679.39787503
P06280,AGAL_HUMAN,4392218.962781189
P06367,RS14A_YEAST,49456477.804581314
P06396,GELS_HUMAN,10636651.516885139
P06454,PTMA_HUMAN,48238715.95497762
P06493,CDK1_HUMAN,10119357.569027144
P06576,ATPB_HUMAN,290606355.5953422
P06582,HSP12_CAEEL,1455693.1050368422
P06634,DED1_YEAST,9506845.207788818
P06703,S10A6_HUMAN,1139021570.803001
P06720,AGAL_ECOLI,823606.3146519017
P06727,APOA4_HUMAN,1425629.5141562328
P06730,IF4E_HUMAN,13877459.279541142
P06733,ENOA_HUMAN,42224546.552427925
P06737,PYGL_HUMAN,27200932.219332125
P06738,PHSG_YEAST,7082099.6366253495
P06744,G6PI_HUMAN,201048628.863604
P06746,DPOLB_HUMAN,5621086.159393184
P06748,NPM_HUMAN,497710051.37126124
P06753,TPM3_HUMAN,74153883.47745596
P06756,ITAV_HUMAN,3294938.243474354
P06780,RHO1_YEAST,3754875.8081838875
P06782,SNF1_YEAST,3143922.108623602
P06785,TYSY_YEAST,267393.5612749987
P06787,CALM_YEAST,53367648.64347474
P06865,HEXA_HUMAN,14962679.753468975
P06959,ODP2_ECOLI,12232944.366649164
P06968,DUT_ECOLI,1992528.1415913291
P07004,PROA_ECOLI,1954692.4503741972
P07099,HYEP_HUMAN,5762680.386253719
P07108,ACBP_HUMAN,28278277.067970566
P07118,SYV_ECOLI,23348680.69394172
P07143,CY1_YEAST,10203711.640295666
P07149,FAS1_YEAST,24617341.954665557
P07170,KAD2_YEAST,44881068.63199437
P07172,HIS8_YEAST,4763974.046209173
P07195,LDHB_HUMAN,11816638.625870787
P07199,CENPB_HUMAN,3594795.2295365543
P07203,GPX1_HUMAN,15408954.324956616
P07205,PGK2_HUMAN,15724552.110144656
P07213,TOM70_YEAST,4249620.587022999
P07237,PDIA1_HUMAN,40946651.74132603
P07244,PUR2_YEAST,7158384.935072103
P07245,C1TC_YEAST,7492029.96416195
P07246,ADH3_YEAST,9621343.5465824
P07251,ATPA_YEAST,88613549.50135556
P07255,COX9_YEAST,8828651.013669122
P07256,QCR1_YEAST,17498381.26752874
P07257,QCR2_YEAST,38733472.80828205
P07259,PYR1_YEAST,15493384.734017475
P07260,IF4E_YEAST,12916603.593816414
P07262,DHE4_YEAST,42108693.74118601
P07263,SYH_YEAST,7442655.165081447
P07264,LEUC_YEAST,18930228.396906927
P07267,CARP_YEAST,36101905.206507765
P07273,TFS2_YEAST,485689.2287437329
P07274,PROF_YEAST,15789146.199872766
P07275,PUT2_YEAST,5513496.395712005
P07277,KIME_YEAST,1082141.8402090843
P07278,KAPR_YEAST,7242783.768114431
P07280,RS19A_YEAST,59556209.92013123
P07283,PMM_YEAST,35484998.40249276
P07284,SYSC_YEAST,13163404.502450481
P07305,H10_HUMAN,21772295.469942663
P07311,ACYP1_HUMAN,14359047.29712417
P07339,CATD_HUMAN,11820354.87355154
P07342,ILVB_YEAST,25429129.05881237
P07355,ANXA2_HUMAN,311626489.7800217
P07384,CAN1_HUMAN,17451066.14290805
P07437,TBB5_HUMAN,11686855.645886812
P07477,TRY1_HUMAN,7837350.646721137
P07560,SEC4_YEAST,10315161.659148071
P07602,SAP_HUMAN,71985492.07814074
P07686,HEXB_HUMAN,7455030.023943263
P07702,LYS2_YEAST,5555754.725888124
P07703,RPAC1_YEAST,2600823.459231391
P07711,CATL1_HUMAN,3904626.675085995
P07737,PROF1_HUMAN,25400227.821651738
P07741,APT_HUMAN,13112340.024798408
P07806,SYV_YEAST,7151585.9387353035
P07814,SYEP_HUMAN,45464049.03417834
P07858,CATB_HUMAN,12883639.473852219
P07900,HS90A_HUMAN,40049012.94001003
P07902,GALT_HUMAN,1155408.7370948507
P07910,HNRPC_HUMAN,129024561.93170339
P07919,QCR6_HUMAN,22761815.000160076
P07947,YES_HUMAN,5444266.022053938
P07948,LYN_HUMAN,4259162.0898824055
P07951,TPM2_HUMAN,32340831.698278084
P07954,FUMH_HUMAN,7325313.055816536
P07991,OAT_YEAST,6381844.598989526
P07992,ERCC1_HUMAN,4675628.81524155
P07996,TSP1_HUMAN,4465794.684277441
P08047,SP1_HUMAN,4799949.128398549
P08067,UCRI_YEAST,12413235.31921681
P08069,IGF1R_HUMAN,12495027.21533768
P08107,HSP71_HUMAN,167490811.6762258
P08133,ANXA6_HUMAN,12949789.277437115
P08134,RHOC_HUMAN,17407299.96055064
P08174,DAF_HUMAN,80526230.76809093
P08195,4F2_HUMAN,31523895.880408704
P08236,BGLR_HUMAN,2054619.4152636267
P08237,PFKAM_HUMAN,14605777.718316827
P08238,HS90B_HUMAN,601938017.1057035
P08240,SRPR_HUMAN,11363047.684219334
P08243,ASNS_HUMAN,20402612.7013534
P08397,HEM3_HUMAN,14106039.959603494
P08417,FUMH_YEAST,17204914.890859373
