UniprotID,ProteinName,quant
P07172,HIS8_YEAST,11335347.215150684
P07195,LDHB_HUMAN,17295233.871292777
P07199,CENPB_HUMAN,6577603.361674726
P07203,GPX1_HUMAN,25996314.057144552
P07205,PGK2_HUMAN,19503586.572410338
P07213,TOM70_YEAST,8140669.773257664
P07237,PDIA1_HUMAN,48346094.80797398
P07244,PUR2_YEAST,12112829.231055921
P07245,C1TC_YEAST,8956447.57119773
P07246,ADH3_YEAST,17575027.25496604
P07248,ADR1_YEAST,445242.6259038966
P07251,ATPA_YEAST,126138966.51829913
P07255,COX9_YEAST,20232675.15843431
P07256,QCR1_YEAST,38427709.92554532
P07257,QCR2_YEAST,63001897.42626512
P07259,PYR1_YEAST,22439513.043744735
P07260,IF4E_YEAST,25706094.062119804
P07262,DHE4_YEAST,59584298.10793589
P07263,SYH_YEAST,10596152.933142757
P07264,LEUC_YEAST,26062408.88130681
P07267,CARP_YEAST,91636166.80347735
P07273,TFS2_YEAST,1750816.0595580116
P07274,PROF_YEAST,22912237.60345512
P07275,PUT2_YEAST,15715771.960696962
P07277,KIME_YEAST,4792606.643516816
P07278,KAPR_YEAST,20288890.02781426
P07280,RS19A_YEAST,93777804.68431163
P07283,PMM_YEAST,73675204.34663016
P07284,SYSC_YEAST,26498336.599242233
P07305,H10_HUMAN,18135838.2972707
P07311,ACYP1_HUMAN,13118611.961766016
P07339,CATD_HUMAN,8969094.06478441
P07342,ILVB_YEAST,28371610.562423624
P07347,ARD1_YEAST,2623427.621686816
P07355,ANXA2_HUMAN,337244795.0357581
P07384,CAN1_HUMAN,16802669.828901086
P07395,SYFB_ECOLI,2962460.5031440165
P07437,TBB5_HUMAN,12323576.703058895
P07477,TRY1_HUMAN,4792925.662792706
P07560,SEC4_YEAST,16877021.28566533
P07602,SAP_HUMAN,49865395.20147439
P07686,HEXB_HUMAN,10402147.541103434
P07702,LYS2_YEAST,7423493.21527954
P07703,RPAC1_YEAST,6745192.74806706
P07711,CATL1_HUMAN,5697860.179418979
P07737,PROF1_HUMAN,25885430.903340943
P07741,APT_HUMAN,14311497.443164311
P07806,SYV_YEAST,13557872.066195747
P07814,SYEP_HUMAN,33049628.938215703
P07858,CATB_HUMAN,12337954.029319406
P07900,HS90A_HUMAN,38379648.857429996
P07910,HNRPC_HUMAN,123632293.43731809
P07919,QCR6_HUMAN,28167336.802233893
P07947,YES_HUMAN,6959849.446575466
P07948,LYN_HUMAN,8670426.778919436
P07951,TPM2_HUMAN,27835162.738477238
P07954,FUMH_HUMAN,10870181.61383769
P07991,OAT_YEAST,15673673.444469042
P07992,ERCC1_HUMAN,2994652.0087105343
P07996,TSP1_HUMAN,4204439.642189027
P08047,SP1_HUMAN,6433384.508221861
P08067,UCRI_YEAST,17749416.952282917
P08069,IGF1R_HUMAN,12936380.968018923
P08107,HSP71_HUMAN,272130390.71273816
P08133,ANXA6_HUMAN,22125233.134805787
P08134,RHOC_HUMAN,76166091.15848847
P08174,DAF_HUMAN,77530729.04497848
P08195,4F2_HUMAN,29979244.616180304
P08236,BGLR_HUMAN,1832487.898570972
P08237,PFKAM_HUMAN,15656099.0856931
P08238,HS90B_HUMAN,606162784.4958516
P08240,SRPR_HUMAN,13905869.893708615
P08243,ASNS_HUMAN,21677268.217251137
P08390,USG_ECOLI,947447.3507218616
P08397,HEM3_HUMAN,14524778.778853582
P08417,FUMH_YEAST,37689280.244022176
P08456,PSS_YEAST,9659391.903794086
P08466,NUC1_YEAST,2382371.1885809307
P08518,RPB2_YEAST,3839697.0938143735
P08524,FPPS_YEAST,51861082.5568454
P08525,QCR8_YEAST,8723291.235829668
P08539,GPA1_YEAST,2940633.4567622524
P08559,ODPA_HUMAN,28957446.021423556
P08566,ARO1_YEAST,13498988.726392888
P08572,CO4A2_HUMAN,906434.050386268
P08574,CY1_HUMAN,46725831.341436476
P08579,RU2B_HUMAN,49217342.181167886
P08581,MET_HUMAN,3740766.093544902
P08621,RU17_HUMAN,58708101.48346026
P08648,ITA5_HUMAN,40856273.28452502
P08651,NFIC_HUMAN,2503670.524410301
P08670,VIME_HUMAN,43600913.883213095
P08679,CISY2_YEAST,2239759.8493998926
P08708,RS17_HUMAN,116572777.2378588
P08727,K1C19_HUMAN,139010181.61518806
P08729,K2C7_HUMAN,112706869.38782652
P08754,GNAI3_HUMAN,9066391.909638215
P08758,ANXA5_HUMAN,9515763.64972512
P08865,RSSA_HUMAN,96550586.27081108
P08898,H3_CAEEL,1326814.286410018
P08962,CD63_HUMAN,19612271.277268477
P09001,RM03_HUMAN,11958607.649402943
P09012,SNRPA_HUMAN,52071109.793315984
P09032,EI2BG_YEAST,971355.5390095266
P09038,FGF2_HUMAN,1400728.705809722
P09064,IF2B_YEAST,28340269.89651566
P09104,ENOG_HUMAN,10131557.801257042
P09110,THIK_HUMAN,5012995.2702876665
P09132,SRP19_HUMAN,5823032.189155299
P09201,F16P_YEAST,18412319.168272354
P09232,PRTB_YEAST,161259924.16190144
P09234,RU1C_HUMAN,18543379.50230586
P09382,LEG1_HUMAN,56672900.62421437
P09417,DHPR_HUMAN,7082164.097029186
P09429,HMGB1_HUMAN,69434160.97162047
P09435,HSP73_YEAST,24633662.477929316
P09436,SYIC_YEAST,6393423.934996381
P09440,C1TM_YEAST,7732217.258418661
P09446,HSP7A_CAEEL,128016755.73913984
P09457,ATPO_YEAST,35587232.381443396
P09493,TPM1_HUMAN,12477068.857445303
P09496,CLCA_HUMAN,18234370.12040809
P09497,CLCB_HUMAN,23668848.870291404
P09525,ANXA4_HUMAN,9600488.104325194
P09543,CN37_HUMAN,9107109.288514487
P09622,DLDH_HUMAN,15595641.505403738
P09624,DLDH_YEAST,27883290.697530024
P09651,ROA1_HUMAN,84737464.67630397
P09661,RU2A_HUMAN,17797354.160705227
P09669,COX6C_HUMAN,9762346.481124448
P09733,TBA1_YEAST,17979359.240093328
P09734,TBA3_YEAST,6058054.930390196
P09874,PARP1_HUMAN,43354393.26014374
P09884,DPOLA_HUMAN,5182802.069744458
P09936,UCHL1_HUMAN,3224167.877598458
P09938,RIR2_YEAST,28111755.216971505
P09960,LKHA4_HUMAN,23546172.850133806
P09972,ALDOC_HUMAN,8536620.750551704
P0A6A3,ACKA_ECOLI,196581.6790368742
P0A6B4,ALR1_ECOLI,862475.451507361
P0A6F5,CH60_ECOLI,11956146.38628162
P0A6H5,HSLU_ECOLI,339409.9227628083
P0A6I0,KCY_ECOLI,1799697.046774772
P0A6J8,DDLA_ECOLI,53673094.95986109
P0A6K6,DEOB_ECOLI,1619522.7106716142
P0A6L7,UXAB_ECOLI,1270920.82669925
P0A6P1,EFTS_ECOLI,170211.53376352758
P0A6P9,ENO_ECOLI,1181018213.71086
P0A6Q3,FABA_ECOLI,6355866.637021068
P0A6R0,FABH_ECOLI,3080427.614086539
P0A6U8,GLGA_ECOLI,1114404.2041560877
P0A6Y8,DNAK_ECOLI,34799914.396606356
P0A707,IF3_ECOLI,9534635.124760078
P0A725,LPXC_ECOLI,1109032.7164000217
P0A796,K6PF1_ECOLI,478149.0283815354
P0A7E5,PYRG_ECOLI,5338909.305996304
P0A7J3,RL10_ECOLI,335240.4769887516
P0A7J7,RL11_ECOLI,3602549.4720444586
P0A7K6,RL19_ECOLI,6164696.058304868
P0A7L0,RL1_ECOLI,1869721.4868324664
P0A7L3,RL20_ECOLI,18418453.259347297
P0A7M6,RL29_ECOLI,262729.9592485104
P0A7M9,RL31_ECOLI,1664543.7988555413
P0A7R1,RL9_ECOLI,1528498.398647588
P0A7U3,RS19_ECOLI,1638373.4015338924
P0A7V8,RS4_ECOLI,5447892.754627719
P0A7W1,RS5_ECOLI,2084976.113954236
P0A7Z0,RPIA_ECOLI,2893968.98948243
P0A805,RRF_ECOLI,3686742.103798903
P0A825,GLYA_ECOLI,7191628.605039581
P0A850,TIG_ECOLI,5181731.146908679
P0A853,TNAA_ECOLI,1812655.4512262782
P0A867,TALA_ECOLI,140601845.3802803
P0A870,TALB_ECOLI,358244.7775754217
P0A8N3,SYK1_ECOLI,2215181.257641876
P0A8P3,FETP_ECOLI,1747303.2109117657
P0A8T7,RPOC_ECOLI,1802128.097933328
P0A8U6,METJ_ECOLI,927437.8555572728
P0A8V2,RPOB_ECOLI,869821.8339029172
P0A903,BAMC_ECOLI,2110299.029431036
P0A910,OMPA_ECOLI,2041453.2623019207
P0A937,BAME_ECOLI,1907911.2607902377
P0A993,F16PA_ECOLI,1240361.6310875474
P0A9B2,G3P1_ECOLI,200500390.89874578
P0A9C5,GLNA_ECOLI,1438229.354346861
P0A9J0,RNG_ECOLI,2631457.3809596514
P0A9M0,LON_ECOLI,2023404.3088457815
P0A9P0,DLDH_ECOLI,1221946.4828617775
P0A9Q5,ACCD_ECOLI,2813159.105753628
P0A9V1,LPTB_ECOLI,1965894.996062257
P0AAI9,FABD_ECOLI,7182973.866180889
P0AAT6,IOJAP_ECOLI,1844363.84302243
P0AAU7,YBFE_ECOLI,1552113.751783143
P0ABA0,ATPF_ECOLI,2740897.7058588965
P0ABC7,HFLK_ECOLI,2958809.177468373
P0ABD3,BFR_ECOLI,1309265.9346115428
P0ABH7,CISY_ECOLI,709778.4011840437
P0ABH9,CLPA_ECOLI,2190805.221513824
P0ABI4,CORA_ECOLI,2894816.516121663
P0ABK5,CYSK_ECOLI,912237.2444888568
P0ABT2,DPS_ECOLI,9892071.849858193
P0ABU2,YCHF_ECOLI,4629704.074473098
P0AC41,SDHA_ECOLI,552115.3065311178
P0ACA3,SSPA_ECOLI,1162043.4761573616
P0ACC3,ERPA_ECOLI,2916858.272726339
P0ACD4,ISCU_ECOLI,5830054.272424193
P0ACD8,MBHL_ECOLI,2036005.458997845
P0ACF8,HNS_ECOLI,590501.2405490967
P0ACY1,YDJA_ECOLI,3109913.0575193344
P0ACY3,YEAG_ECOLI,1065886.671168781
P0ADB7,ECNB_ECOLI,397560.2104276516
P0ADY7,RL16_ECOLI,679899.7073904643
P0AE08,AHPC_ECOLI,2459664.2934428025
P0AE22,APHA_ECOLI,1742208.365527552
P0AEB2,DACA_ECOLI,902325.3828126892
P0AEE5,DGAL_ECOLI,11163099.256668383
P0AEI1,MIAB_ECOLI,2447852.221113819
P0AEK4,FABI_ECOLI,1325751.4787284725
P0AEM9,FLIY_ECOLI,2819155.49983756
P0AES6,GYRB_ECOLI,369258.9621182084
P0AET8,HDHA_ECOLI,3117769.377558623
P0AFG3,ODO1_ECOLI,1886425.0338077224
P0AFL3,PPIA_ECOLI,1015068.1558434492
P0AFM6,PSPA_ECOLI,1620465.4022907913
P0C0L2,OSMC_ECOLI,1338186.865732534
P0C0L4,CO4A_HUMAN,4928641.495982686
P0C0S5,H2AZ_HUMAN,32553927.53400519
P0C0T4,RS25B_YEAST,71146572.2669495
P0C0W9,RL11A_YEAST,120269722.8453069
P0C0X0,RS28B_YEAST,146658315.0363257
P0C221,CC175_HUMAN,6328902.449318619
P0C2H6,RL27A_YEAST,110609367.81811337
P0C2H8,RL31A_YEAST,68365663.15864302
P0C2W1,FBSP1_HUMAN,474432.8244176922
P0C7P0,CISD3_HUMAN,990900.8386095904
P0CAP2,GRL1A_HUMAN,926972.88425838
P0CE47,EFTU1_ECOLI,7264363.388971692
P0CG12,CTF8A_HUMAN,3310476.3858345486
P0CG13,CTF8_HUMAN,1201464.3917092741
P0CG29,GST2_HUMAN,3820027.013978363
P0CG34,TB15A_HUMAN,3208590.0154321566
P0CG39,POTEJ_HUMAN,78466459.08745208
P0CJ92,GOG8H_HUMAN,39809045.5854221
P0CS90,HSP77_YEAST,102983434.69209184
P0CT04,IPB2_YEAST,83089764.86314163
P0CX23,RL20A_YEAST,74424189.73228133
P0CX25,RL43A_YEAST,61367669.08923298
P0CX27,RL44A_YEAST,22468642.825704563
P0CX29,RS23A_YEAST,75597068.98041585
P0CX31,RS24A_YEAST,88877336.02729397
P0CX33,RS30A_YEAST,17931647.498168312
P0CX35,RS4A_YEAST,210963127.77399525
P0CX37,RS6A_YEAST,105895033.9739643
P0CX39,RS8A_YEAST,49784734.280098185
P0CX41,RL23A_YEAST,39594503.17863292
P0CX43,RL1A_YEAST,93487134.13866271
P0CX45,RL2A_YEAST,128525338.56374043
P0CX47,RS11A_YEAST,83032354.11465754
P0CX49,RL18A_YEAST,169318265.526062
P0CX51,RS16A_YEAST,78135874.49216202
P0CX53,RL12A_YEAST,16821699.132719487
P0CX55,RS18A_YEAST,69416217.14967333
P0CX82,RL19A_YEAST,80851928.23310447
P0CX84,RL35A_YEAST,36208538.2330304
P0DJ07,PT100_HUMAN,9867906.381891198
P0DJD1,RGPD2_HUMAN,473365.87951204216
P0DM41,ACT1_CAEEL,124388459.21138197
P0DME0,SETLP_HUMAN,2632060.6871686145
P0DMM9,ST1A3_HUMAN,5146219.379454917
P10080,SSBP1_YEAST,74644587.09145337
P10081,IF4A_YEAST,15021901.822134178
P10100,RLPA_ECOLI,556555.8839653203
P10109,ADX_HUMAN,4289044.491777962
P10155,RO60_HUMAN,8333695.770102711
P10174,COX7_YEAST,15868511.682410603
P10176,COX8A_HUMAN,4704170.591111806
P10253,LYAG_HUMAN,18339584.52311584
P10299,GSTP1_CAEEL,24921521.234964073
P10301,RRAS_HUMAN,6119173.546529038
P10321,1C07_HUMAN,16661364.162108917
P10363,PRI1_YEAST,5476125.844329204
P10378,ENTE_ECOLI,1791064.1097801488
P10398,ARAF_HUMAN,6243060.363528699
P10408,SECA_ECOLI,7758369.593212581
P10412,H14_HUMAN,607890913.8246788
P10507,MPPB_YEAST,5612471.71341702
P10515,ODP2_HUMAN,5433720.799659346
P10567,MYSP_CAEEL,166185786.12510172
P10586,PTPRF_HUMAN,16876300.983897094
P10591,HSP71_YEAST,128091842.57919659
P10592,HSP72_YEAST,256479915.54461265
P10599,THIO_HUMAN,28654774.41614791
P10606,COX5B_HUMAN,78455165.60149887
P10614,CP51_YEAST,2890182.8210871425
P10619,PPGB_HUMAN,5518275.073128298
P10620,MGST1_HUMAN,18890077.337786138
P10622,RLA3_YEAST,70928665.02139701
P10636,TAU_HUMAN,3610755.84458444
P10644,KAP0_HUMAN,8971226.375702273
P10659,METK1_YEAST,269736211.89741516
P10662,RT01_YEAST,1004922.6554941562
P10664,RL4A_YEAST,35668983.87774246
P10746,HEM4_HUMAN,1055654.1778935764
P10768,ESTD_HUMAN,16524939.82710685
P10771,H11_CAEEL,15922311.595746798
P10809,CH60_HUMAN,431448259.1167717
P10823,GPA2_YEAST,1544065.1550790155
P10869,AK_YEAST,9811756.263390549
P10909,CLUS_HUMAN,11530598.304738957
P10963,PCKA_YEAST,2687957.90607625
P10964,RPA1_YEAST,4434416.333692046
P10984,ACT2_CAEEL,49022041.93452234
P11021,GRP78_HUMAN,267549600.17119667
P11047,LAMC1_HUMAN,5027781.376349212
P11075,SEC7_YEAST,5651889.14458384
P11076,ARF1_YEAST,40677909.83099584
P11117,PPAL_HUMAN,4364788.560403514
P11141,HSP7F_CAEEL,53049307.69803568
P11142,HSP7C_HUMAN,86779172.58586371
P11154,PYC1_YEAST,28443249.058046058
P11166,GTR1_HUMAN,36517589.73422879
P11169,GTR3_HUMAN,12248682.253985953
P11171,41_HUMAN,2464667.6576333693
P11172,UMPS_HUMAN,11775683.543072753
P11177,ODPB_HUMAN,47494955.303076774
P11182,ODB2_HUMAN,5959924.9283686085
P11216,PYGB_HUMAN,22013441.06081487
P11233,RALA_HUMAN,23895666.737294428
P11234,RALB_HUMAN,17496299.262295134
P11277,SPTB1_HUMAN,8491337.073093126
P11279,LAMP1_HUMAN,72295442.37472408
P11310,ACADM_HUMAN,15593237.147434741
P11349,NARH_ECOLI,2223776.2491715765
P11387,TOP1_HUMAN,48003809.74941544
P11388,TOP2A_HUMAN,19956903.337830193
P11412,G6PD_YEAST,41401469.22714171
P11413,G6PD_HUMAN,66821333.8532178
P11441,UBL4A_HUMAN,54541830.38143457
P11474,ERR1_HUMAN,366305.5355783765
P11484,HSP75_YEAST,179779883.0985287
P11491,PPB_YEAST,8235112.414029123
P11498,PYC_HUMAN,4811204.115897196
P11532,DMD_HUMAN,5500937.074693046
P11586,C1TC_HUMAN,32452552.608719256
P11632,NHP6A_YEAST,14036739.594372611
P11633,NHP6B_YEAST,18197344.20533616
P11717,MPRI_HUMAN,7239475.013087772
P11745,RNA1_YEAST,7168688.365401395
P11746,MCM1_YEAST,8633599.40856589
P11766,ADHX_HUMAN,6707749.836129798
P11802,CDK4_HUMAN,7282860.174889347
P11908,PRPS2_HUMAN,16972463.76600384
P11914,MPPA_YEAST,6800970.045764106
P11938,RAP1_YEAST,5058253.562031539
P11940,PABP1_HUMAN,64899128.001693174
P11986,INO1_YEAST,209858005.92358637
P12004,PCNA_HUMAN,74941959.58623199
P12035,K2C3_HUMAN,5501625.061187823
P12074,CX6A1_HUMAN,20154654.506540366
P12081,SYHC_HUMAN,26865534.357480526
P12235,ADT1_HUMAN,9064163.264827995
P12236,ADT3_HUMAN,38897720.364892714
P12259,FA5_HUMAN,22581907.765761808
P12268,IMDH2_HUMAN,49458002.23109542
P12270,TPR_HUMAN,11030085.944933765
P12277,KCRB_HUMAN,22367427.484834395
P12385,ERF1_YEAST,8479193.50093283
P12429,ANXA3_HUMAN,20910370.89750022
P12456,TBB1_CAEEL,4811658.045447299
P12532,KCRU_HUMAN,23146563.802244473
P12611,WHI2_YEAST,3211659.5885460535
P12612,TCPA_YEAST,7846061.073937966
P12683,HMDH1_YEAST,1252605.3737879433
P12684,HMDH2_YEAST,341656.41417462064
P12686,RT13_YEAST,443570.1653023823
P12687,RM02_YEAST,599111.4320022461
P12688,YPK1_YEAST,5040270.327349727
P12694,ODBA_HUMAN,7505798.96187788
P12695,ODP2_YEAST,12528517.662608452
P12709,G6PI_YEAST,135100797.40588558
P12814,ACTN1_HUMAN,5096842.591137597
P12844,MYO3_CAEEL,39515971.569377474
P12845,MYO2_CAEEL,12122688.887080763
P12904,AAKG_YEAST,5898062.128051848
P12945,NAT1_YEAST,5136669.848750005
P12955,PEPD_HUMAN,10441995.737886881
P12956,XRCC6_HUMAN,15156838.801919863
P12962,CAF20_YEAST,7410635.640439852
P13010,XRCC5_HUMAN,48498991.12849879
P13051,UNG_HUMAN,11081164.094370203
P13073,COX41_HUMAN,44259833.77115494
P13188,SYQ_YEAST,11662459.927661924
P13284,GILT_HUMAN,267829.9747416688
P13298,PYRE_YEAST,11150550.782974774
P13473,LAMP2_HUMAN,303534877.57878643
P13489,RINI_HUMAN,10675848.454470024
P13517,CAPZB_YEAST,14508077.88655871
P13586,ATC1_YEAST,6367272.9700506795
P13591,NCAM1_HUMAN,1542157.4182585336
P13639,EF2_HUMAN,21140148.256467514
P13645,K1C10_HUMAN,117500429.09612413
P13646,K1C13_HUMAN,32016971.957009226
P13663,DHAS_YEAST,60531317.504430905
P13667,PDIA4_HUMAN,6430917.934698698
P13674,P4HA1_HUMAN,18406518.01155671
P13693,TCTP_HUMAN,41550311.23794812
P13711,ACOX_YEAST,1383282.3599188244
P13716,HEM2_HUMAN,3383978.443502466
P13796,PLSL_HUMAN,210692.6507450037
P13797,PLST_HUMAN,25626920.540284462
P13798,ACPH_HUMAN,20937872.299661882
P13804,ETFA_HUMAN,74106574.82794185
P13807,GYS1_HUMAN,20330745.901045576
P13861,KAP2_HUMAN,21891211.42921273
P13929,ENOB_HUMAN,10539542.527308991
P13984,T2FB_HUMAN,8350817.358608951
P13987,CD59_HUMAN,14946681.14681612
P13995,MTDC_HUMAN,11366442.424028683
P14020,DPM1_YEAST,35171470.41950234
P14065,GCY1_YEAST,56801731.120609045
P14120,RL30_YEAST,38616592.11033224
P14126,RL3_YEAST,192466362.06140912
P14174,MIF_HUMAN,130021364.84171857
P14209,CD99_HUMAN,34010399.714700095
P14306,CPYI_YEAST,27999963.981536523
P14314,GLU2B_HUMAN,23264780.211207513
P14324,FPPS_HUMAN,45641483.32973486
P14373,TRI27_HUMAN,5523333.233599587
P14384,CBPM_HUMAN,13905188.719947942
P14406,CX7A2_HUMAN,54332429.4733008
P14540,ALF_YEAST,520130656.30062294
P14550,AK1A1_HUMAN,28024580.891117945
P14618,KPYM_HUMAN,155339938.600122
P14621,ACYP2_HUMAN,1985006.4451833973
P14625,ENPL_HUMAN,25782959.15499234
P14635,CCNB1_HUMAN,8345924.048024185
P14649,MYL6B_HUMAN,6986961.038931438
P14678,RSMB_HUMAN,49117271.2383616
P14682,UBC3_YEAST,918602.0309211528
P14735,IDE_HUMAN,8427692.966582261
P14742,GFA1_YEAST,16964080.825087816
P14743,NMT_YEAST,1937620.3682918483
P14747,PP2B2_YEAST,1453622.6117658815
P14832,CYPH_YEAST,34950757.313699
P14843,AROF_YEAST,4863436.96235545
P14854,CX6B1_HUMAN,12678973.604760291
P14859,PO2F1_HUMAN,9886183.234971734
P14866,HNRPL_HUMAN,14235690.677614601
P14868,SYDC_HUMAN,11437092.829779247
P14904,AMPL_YEAST,26167297.696865194
P14906,SEC63_YEAST,4552884.5337973945
P14907,NSP1_YEAST,6102301.222428623
P14922,CYC8_YEAST,3988784.4470762946
P14923,PLAK_HUMAN,3860766.900792364
P14927,QCR7_HUMAN,24761253.585423227
P15019,TAL1_YEAST,120835546.47208801
P15108,HSC82_YEAST,73392710.4578146
P15121,ALDR_HUMAN,32747970.118837252
P15151,PVR_HUMAN,6321215.826933449
P15170,ERF3A_HUMAN,25890542.456085358
P15180,SYKC_YEAST,14380513.239287956
P15274,AMPD_YEAST,2490096.4344974356
P15288,PEPD_ECOLI,1690078.425141078
P15289,ARSA_HUMAN,269668.7730102155
P15291,B4GT1_HUMAN,5462587.22422944
P15303,SEC23_YEAST,11755848.765441682
P15311,EZRI_HUMAN,87984623.63760793
P15328,FOLR1_HUMAN,20764203.656285483
P15374,UCHL3_HUMAN,24859660.144919734
P15408,FOSL2_HUMAN,7345401.121551546
P15424,MS116_YEAST,2511928.310707853
P15454,KGUA_YEAST,33888276.13973959
P15496,IDI1_YEAST,15836754.362818647
P15529,MCP_HUMAN,69753369.38229068
P15531,NDKA_HUMAN,166762542.8253653
P15559,NQO1_HUMAN,13509387.960480848
P15586,GNS_HUMAN,8603174.63194067
P15624,SYFB_YEAST,9815468.57969914
P15625,SYFA_YEAST,18179505.612142768
P15646,FBRL_YEAST,26150142.632312555
P15700,KCY_YEAST,4342847.381044291
P15703,BGL2_YEAST,56364184.0602857
P15705,STI1_YEAST,23281657.495915532
P15731,UBC4_YEAST,18177787.88440995
P15732,UBC5_YEAST,1553964.2015951672
P15735,PHKG2_HUMAN,7695292.3038565535
P15790,CSK21_YEAST,2404945.485307448
P15796,H12_CAEEL,1214943.6680404888
P15873,PCNA_YEAST,12634733.738388594
P15880,RS2_HUMAN,118530736.50252435
P15891,ABP1_YEAST,37198725.167447545
P15924,DESP_HUMAN,19306508.049609683
P15927,RFA2_HUMAN,24918360.59418618
P15941,MUC1_HUMAN,547149.9441432281
P15954,COX7C_HUMAN,76295360.29068922
P15992,HSP26_YEAST,560818294.154566
P16066,ANPRA_HUMAN,3387921.060522325
P16070,CD44_HUMAN,43498626.11727319
P16083,NQO2_HUMAN,3975301.7734602997
P16104,H2AX_HUMAN,127164399.58804503
P16120,THRC_YEAST,17846006.362987183
P16140,VATB_YEAST,40894500.04300733
P16144,ITB4_HUMAN,4306677.859799334
P16152,CBR1_HUMAN,31999496.8225993
P16219,ACADS_HUMAN,5948439.9071690915
P16220,CREB1_HUMAN,2431955.714398979
P16278,BGAL_HUMAN,9523389.787921548
P16333,NCK1_HUMAN,10043910.192417787
P16356,RPB1_CAEEL,1413048.5097775692
P16370,RPB3_YEAST,1205233.9822213175
P16383,GCFC2_HUMAN,3386160.733138705
P16387,ODPA_YEAST,22098838.931626953
P16401,H15_HUMAN,45174865.30422072
P16403,H12_HUMAN,6536371.941398525
P16422,EPCAM_HUMAN,2944841.665665037
P16435,NCPR_HUMAN,11845703.25277809
P16451,ODPX_YEAST,6765915.301443178
P16455,MGMT_HUMAN,11143802.080814255
P16467,PDC5_YEAST,32559168.901347734
P16474,GRP78_YEAST,89796758.03421485
P16521,EF3A_YEAST,22171231.70388823
P16547,OM45_YEAST,40435021.18058108
P16550,APA1_YEAST,9345208.830915686
P16591,FER_HUMAN,357811.8022858746
P16603,NCPR_YEAST,7895440.537903637
P16615,AT2A2_HUMAN,15090866.998700164
P16622,HEMH_YEAST,8133417.5848398525
P16649,TUP1_YEAST,13435549.934945805
P16659,SYP_ECOLI,1493171.4618398054
P16861,PFKA1_YEAST,65498494.22447676
P16862,PFKA2_YEAST,21431895.309028793
P16885,PLCG2_HUMAN,179219.14947184612
P16930,FAAA_HUMAN,5302132.801791724
P16949,STMN1_HUMAN,133842462.43268263
P16965,STF2_YEAST,12582218.781324165
P16989,YBOX3_HUMAN,35253932.59843995
P17028,ZNF24_HUMAN,1356524.6933738163
P17050,NAGAB_HUMAN,5850382.871854039
P17066,HSP76_HUMAN,704406620.9362993
P17076,RL8A_YEAST,106235448.51449823
P17096,HMGA1_HUMAN,110970853.04680428
P17106,CBF1_YEAST,3030810.642887069
P17139,CO4A1_CAEEL,3816730.8299983926
P17140,CO4A2_CAEEL,30423777.328575127
P17152,TMM11_HUMAN,12111185.621323252
P17169,GLMS_ECOLI,1705419.3372338489
P17174,AATC_HUMAN,15713675.629083324
P17252,KPCA_HUMAN,4664400.561155054
P17255,VATA_YEAST,60397479.14636769
P17275,JUNB_HUMAN,11199144.448977027
P17301,ITA2_HUMAN,10852408.704433683
P17329,G3P2_CAEEL,258748561.7683596
P17343,GBB1_CAEEL,3947614.748751196
P17423,KHSE_YEAST,17031232.5560821
P17480,UBF1_HUMAN,23251832.949072562
P17505,MDHM_YEAST,40331925.390317135
P17535,JUND_HUMAN,1003727.3214092084
P17536,TPM1_YEAST,55962863.138906695
P17544,ATF7_HUMAN,2396136.7960766125
P17555,CAP_YEAST,11326179.418812763
P17558,RTPT_YEAST,3940314.749070651
P17568,NDUB7_HUMAN,15444699.345495949
P17612,KAPCA_HUMAN,6680781.250153255
P17649,GABAT_YEAST,41007948.34298739
P17655,CAN2_HUMAN,11981884.031523183
P17661,DESM_HUMAN,671648.2170184163
P17676,CEBPB_HUMAN,10512659.042757796
P17693,HLAG_HUMAN,9774208.591784308
P17695,GLRX2_YEAST,78166323.09386969
P17706,PTN2_HUMAN,4528333.777617963
P17709,HXKG_YEAST,135831670.1102556
P17812,PYRG1_HUMAN,9080803.788200174
P17813,EGLN_HUMAN,7075265.91652572
P17844,DDX5_HUMAN,12668481.165128484
P17858,PFKAL_HUMAN,16837768.686210644
P17891,CLC1_YEAST,41828772.97509265
P17900,SAP3_HUMAN,17193408.94413051
P17931,LEG3_HUMAN,59610336.62092021
P17967,PDI_YEAST,26756838.84952136
P17980,PRS6A_HUMAN,20790943.748487376
P17987,TCPA_HUMAN,14324099.593082918
P17993,UBIG_ECOLI,8565215.303422395
P18031,PTN1_HUMAN,20476380.72082697
P18074,ERCC2_HUMAN,3027979.8130887216
P18077,RL35A_HUMAN,131371524.61287431
P18084,ITB5_HUMAN,39359718.74597592
P18085,ARF4_HUMAN,43262303.127251096
P18124,RL7_HUMAN,56301855.8349412
P18206,VINC_HUMAN,28436069.01613909
P18239,ADT2_YEAST,83174266.44111043
P18334,CSK2A_CAEEL,10317142.629262473
P18405,S5A1_HUMAN,12662172.00094452
P18433,PTPRA_HUMAN,2007966.5294561903
P18562,UPP_YEAST,14911471.064681936
P18564,ITB6_HUMAN,14876200.433133213
P18583,SON_HUMAN,15498806.598952288
P18615,NELFE_HUMAN,6236159.800935614
P18621,RL17_HUMAN,46505345.87220106
P18669,PGAM1_HUMAN,75618772.46367663
P18754,RCC1_HUMAN,27435041.628217757
P18759,SEC18_YEAST,24024314.188486986
